date,city,state,event_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,month,day,year
9/1/17,New York,NY,APAP conference,0.022222222222229082,0.022222222222226154,0.022222222222226067,0.022222222222230085,0.02222222222222613,0.022222222222230026,0.022222222222223757,0.022222222222234713,0.022222222222224777,0.022222222222223115,0.02222222222222453,0.022222222222228933,0.022222222222227705,0.022222222222230418,0.6888888888888145,1,9,17
9/1/17,Tampa,FL,CFP National Championship Game,0.5166666631891148,0.01666666666667048,0.016666666666670386,0.016666666666674265,0.01666666666667046,0.016666666666674223,0.016666666666668162,0.01666666666667873,0.016666671867068755,0.016666666666667537,0.016666666666668908,0.01666666666667318,0.016666666666671985,0.26666660033331274,0.016666731277115286,1,9,17
10/1/17,New York,NY,Winter Jazzfest NYC,0.0166666666666689,0.7666666458332309,0.01666666666666792,0.016666666666669213,0.016666666666667947,0.0166666666666692,0.016666666666667197,0.01666666666667071,0.016666666666667503,0.016666666666666965,0.016666666666667423,0.01666666666666885,0.01666668750008073,0.01666666666666933,0.01666666666666735,1,10,17
10/1/17,New York,NY,APAP conference,0.022222222222229082,0.022222222222226154,0.022222222222226067,0.022222222222230085,0.02222222222222613,0.022222222222230026,0.022222222222223757,0.022222222222234713,0.022222222222224777,0.022222222222223115,0.02222222222222453,0.022222222222228933,0.022222222222227705,0.022222222222230418,0.6888888888888145,1,10,17
11/1/17,Crested Butte,CO,Mountain High Music Festival,0.013333333333337092,0.01333333333333549,0.013333333333335435,0.013333333333337624,0.013333333333335487,0.013333333333337617,0.8133333075372716,0.01333333333334014,0.013333336390545715,0.013333353019283465,0.013333333333334606,0.013333333333337012,0.013333333333336337,0.013333333333337844,0.013333336386194576,1,11,17
11/1/17,New York,NY,Intelligence Squared U.S. Spring Season Opening Debate,0.009523821095872626,0.009523809523812658,0.009523809523812578,0.009523809523815758,0.8666666550945512,0.009523809523815725,0.00952380952381076,0.009523809523819409,0.009523809523811568,0.00952380952381025,0.00952380952381137,0.009523809523814866,0.009523809523813886,0.00952380952381604,0.009523809523811197,1,11,17
12/1/17,Crested Butte,CO,Mountain High Music Festival,0.013333333333337092,0.01333333333333549,0.013333333333335435,0.013333333333337624,0.013333333333335487,0.013333333333337617,0.8133333075372716,0.01333333333334014,0.013333336390545715,0.013333353019283465,0.013333333333334606,0.013333333333337012,0.013333333333336337,0.013333333333337844,0.013333336386194576,1,12,17
13/1/2017,Crested Butte,CO,Mountain High Music Festival,0.013333333333337092,0.01333333333333549,0.013333333333335435,0.013333333333337624,0.013333333333335487,0.013333333333337617,0.8133333075372716,0.01333333333334014,0.013333336390545715,0.013333353019283465,0.013333333333334606,0.013333333333337012,0.013333333333336337,0.013333333333337844,0.013333336386194576,1,13,2017
13/1/2017,Santa Rosa Beach,FL,30A Songwriters Festival,0.022222222222230525,0.022222410300729148,0.022222222222226858,0.022222222222231705,0.02222222222222696,0.022222222222231646,0.022222243869432293,0.022222222222237277,0.02222223413614164,0.6888886672491709,0.022222222222225013,0.022222222222230345,0.022222222222228867,0.022222222222232146,0.022222222222224763,1,13,2017
14/1/2017,Crested Butte,CO,Mountain High Music Festival,0.013333333333337092,0.01333333333333549,0.013333333333335435,0.013333333333337624,0.013333333333335487,0.013333333333337617,0.8133333075372716,0.01333333333334014,0.013333336390545715,0.013333353019283465,0.013333333333334606,0.013333333333337012,0.013333333333336337,0.013333333333337844,0.013333336386194576,1,14,2017
14/1/2017,Santa Rosa Beach,FL,30A Songwriters Festival,0.022222222222230525,0.022222410300729148,0.022222222222226858,0.022222222222231705,0.02222222222222696,0.022222222222231646,0.022222243869432293,0.022222222222237277,0.02222223413614164,0.6888886672491709,0.022222222222225013,0.022222222222230345,0.022222222222228867,0.022222222222232146,0.022222222222224763,1,14,2017
15/1/2017,Crested Butte,CO,Mountain High Music Festival,0.013333333333337092,0.01333333333333549,0.013333333333335435,0.013333333333337624,0.013333333333335487,0.013333333333337617,0.8133333075372716,0.01333333333334014,0.013333336390545715,0.013333353019283465,0.013333333333334606,0.013333333333337012,0.013333333333336337,0.013333333333337844,0.013333336386194576,1,15,2017
15/1/2017,Santa Rosa Beach,FL,30A Songwriters Festival,0.022222222222230525,0.022222410300729148,0.022222222222226858,0.022222222222231705,0.02222222222222696,0.022222222222231646,0.022222243869432293,0.022222222222237277,0.02222223413614164,0.6888886672491709,0.022222222222225013,0.022222222222230345,0.022222222222228867,0.022222222222232146,0.022222222222224763,1,15,2017
16/1/2017,Santa Rosa Beach,FL,30A Songwriters Festival,0.022222222222230525,0.022222410300729148,0.022222222222226858,0.022222222222231705,0.02222222222222696,0.022222222222231646,0.022222243869432293,0.022222222222237277,0.02222223413614164,0.6888886672491709,0.022222222222225013,0.022222222222230345,0.022222222222228867,0.022222222222232146,0.022222222222224763,1,16,2017
17/1/2017,San Antonio,TX,Barbershop Harmony Society Midwinter Convention,0.011111111111112008,0.011111111111111625,0.8444444444444349,0.011111111111112133,0.011111111111111622,0.011111111111112128,0.011111111111111314,0.011111111111112737,0.011111111111111446,0.011111111111111231,0.011111111111111413,0.011111111111111988,0.011111111111111828,0.01111111111111218,0.011111111111111386,1,17,2017
17/1/2017,Miami Beach,FL,NATPE,0.033333333333343707,0.033333333333339266,0.03333333333333912,0.03333333333334519,0.03333333333333923,0.03333333333334521,0.03333333333333564,0.033333333333352234,0.033333333333337184,0.03333333333333466,0.0333333333333368,0.033333333333343484,0.03333333333334162,0.5333333333332303,0.03333333333333647,1,17,2017
18/1/2017,San Antonio,TX,Barbershop Harmony Society Midwinter Convention,0.011111111111112008,0.011111111111111625,0.8444444444444349,0.011111111111112133,0.011111111111111622,0.011111111111112128,0.011111111111111314,0.011111111111112737,0.011111111111111446,0.011111111111111231,0.011111111111111413,0.011111111111111988,0.011111111111111828,0.01111111111111218,0.011111111111111386,1,18,2017
18/1/2017,Miami Beach,FL,NATPE,0.033333333333343707,0.033333333333339266,0.03333333333333912,0.03333333333334519,0.03333333333333923,0.03333333333334521,0.03333333333333564,0.033333333333352234,0.033333333333337184,0.03333333333333466,0.0333333333333368,0.033333333333343484,0.03333333333334162,0.5333333333332303,0.03333333333333647,1,18,2017
18/1/2017,Los Angeles,CA,People's Choice Awards,0.02222222222223719,0.022222222222230796,0.022222222222230588,0.02222222222223933,0.022222222222230754,0.022222222222239237,0.022222222222225578,0.02222222222224939,0.6888888888887278,0.022222222222224176,0.022222222222227257,0.02222222222223692,0.022222222222234186,0.02222222222224012,0.022222222222226775,1,18,2017
19/1/2017,San Antonio,TX,Barbershop Harmony Society Midwinter Convention,0.011111111111112008,0.011111111111111625,0.8444444444444349,0.011111111111112133,0.011111111111111622,0.011111111111112128,0.011111111111111314,0.011111111111112737,0.011111111111111446,0.011111111111111231,0.011111111111111413,0.011111111111111988,0.011111111111111828,0.01111111111111218,0.011111111111111386,1,19,2017
19/1/2017,Miami Beach,FL,NATPE,0.033333333333343707,0.033333333333339266,0.03333333333333912,0.03333333333334519,0.03333333333333923,0.03333333333334521,0.03333333333333564,0.033333333333352234,0.033333333333337184,0.03333333333333466,0.0333333333333368,0.033333333333343484,0.03333333333334162,0.5333333333332303,0.03333333333333647,1,19,2017
19/1/2017,Park City,UT,Sundance Film Festival,0.0166666666666699,0.016666666666668523,0.01666666666666847,0.016666666666670348,0.01666666666666851,0.01666666666667033,0.016666676665849388,0.01666666666667251,0.016666666666667877,0.7666666566674493,0.016666666666667756,0.016666666666669824,0.016666666666669244,0.016666666666670518,0.016666666666667662,1,19,2017
19/1/2017,Anaheim,CA,National Association of Music Merchandise (NAMM) Show,0.011111111111112557,0.011111111111111937,0.011111111111111916,0.01111111111111275,0.011111111111111937,0.011111111111112744,0.17777773933016458,0.011111111111113714,0.011111126369494465,0.011111111111111353,0.011111111111111599,0.011111111111112518,0.011111111111112263,0.6777777822296932,0.011111129848412487,1,19,2017
19/1/2017,Grand Rapids,MI,Michigan Music Conference,0.016666666666672658,0.0166666666666701,0.016666666666670018,0.016666666666673515,0.01666666666667009,0.016666666666673473,0.016666942622314034,0.016666666666677526,0.016666685203729655,0.016666666666667516,0.016666666666668693,0.016666666666672526,0.016666666666671454,0.01666666666667387,0.7666663721738949,1,19,2017
20/1/2017,San Antonio,TX,Barbershop Harmony Society Midwinter Convention,0.011111111111112008,0.011111111111111625,0.8444444444444349,0.011111111111112133,0.011111111111111622,0.011111111111112128,0.011111111111111314,0.011111111111112737,0.011111111111111446,0.011111111111111231,0.011111111111111413,0.011111111111111988,0.011111111111111828,0.01111111111111218,0.011111111111111386,1,20,2017
20/1/2017,Park City,UT,Sundance Film Festival,0.0166666666666699,0.016666666666668523,0.01666666666666847,0.016666666666670348,0.01666666666666851,0.01666666666667033,0.016666676665849388,0.01666666666667251,0.016666666666667877,0.7666666566674493,0.016666666666667756,0.016666666666669824,0.016666666666669244,0.016666666666670518,0.016666666666667662,1,20,2017
20/1/2017,Anaheim,CA,National Association of Music Merchandise (NAMM) Show,0.011111111111112557,0.011111111111111937,0.011111111111111916,0.01111111111111275,0.011111111111111937,0.011111111111112744,0.17777773933016458,0.011111111111113714,0.011111126369494465,0.011111111111111353,0.011111111111111599,0.011111111111112518,0.011111111111112263,0.6777777822296932,0.011111129848412487,1,20,2017
20/1/2017,Grand Rapids,MI,Michigan Music Conference,0.016666666666672658,0.0166666666666701,0.016666666666670018,0.016666666666673515,0.01666666666667009,0.016666666666673473,0.016666942622314034,0.016666666666677526,0.016666685203729655,0.016666666666667516,0.016666666666668693,0.016666666666672526,0.016666666666671454,0.01666666666667387,0.7666663721738949,1,20,2017
21/1/2017,San Antonio,TX,Barbershop Harmony Society Midwinter Convention,0.011111111111112008,0.011111111111111625,0.8444444444444349,0.011111111111112133,0.011111111111111622,0.011111111111112128,0.011111111111111314,0.011111111111112737,0.011111111111111446,0.011111111111111231,0.011111111111111413,0.011111111111111988,0.011111111111111828,0.01111111111111218,0.011111111111111386,1,21,2017
21/1/2017,Park City,UT,Sundance Film Festival,0.0166666666666699,0.016666666666668523,0.01666666666666847,0.016666666666670348,0.01666666666666851,0.01666666666667033,0.016666676665849388,0.01666666666667251,0.016666666666667877,0.7666666566674493,0.016666666666667756,0.016666666666669824,0.016666666666669244,0.016666666666670518,0.016666666666667662,1,21,2017
21/1/2017,Anaheim,CA,National Association of Music Merchandise (NAMM) Show,0.011111111111112557,0.011111111111111937,0.011111111111111916,0.01111111111111275,0.011111111111111937,0.011111111111112744,0.17777773933016458,0.011111111111113714,0.011111126369494465,0.011111111111111353,0.011111111111111599,0.011111111111112518,0.011111111111112263,0.6777777822296932,0.011111129848412487,1,21,2017
21/1/2017,Grand Rapids,MI,Michigan Music Conference,0.016666666666672658,0.0166666666666701,0.016666666666670018,0.016666666666673515,0.01666666666667009,0.016666666666673473,0.016666942622314034,0.016666666666677526,0.016666685203729655,0.016666666666667516,0.016666666666668693,0.016666666666672526,0.016666666666671454,0.01666666666667387,0.7666663721738949,1,21,2017
22/1/2017,San Antonio,TX,Barbershop Harmony Society Midwinter Convention,0.011111111111112008,0.011111111111111625,0.8444444444444349,0.011111111111112133,0.011111111111111622,0.011111111111112128,0.011111111111111314,0.011111111111112737,0.011111111111111446,0.011111111111111231,0.011111111111111413,0.011111111111111988,0.011111111111111828,0.01111111111111218,0.011111111111111386,1,22,2017
22/1/2017,Park City,UT,Sundance Film Festival,0.0166666666666699,0.016666666666668523,0.01666666666666847,0.016666666666670348,0.01666666666666851,0.01666666666667033,0.016666676665849388,0.01666666666667251,0.016666666666667877,0.7666666566674493,0.016666666666667756,0.016666666666669824,0.016666666666669244,0.016666666666670518,0.016666666666667662,1,22,2017
22/1/2017,Anaheim,CA,National Association of Music Merchandise (NAMM) Show,0.011111111111112557,0.011111111111111937,0.011111111111111916,0.01111111111111275,0.011111111111111937,0.011111111111112744,0.17777773933016458,0.011111111111113714,0.011111126369494465,0.011111111111111353,0.011111111111111599,0.011111111111112518,0.011111111111112263,0.6777777822296932,0.011111129848412487,1,22,2017
22/1/2017,San Francisco,CA,Winter Fancy Food Show,0.016666666666669924,0.016666806305925444,0.016666666666668488,0.016666666666670382,0.016666666666668526,0.016666666666670365,0.016666666666667464,0.016666666666672564,0.01666666666666788,0.016666666666667093,0.016666666666667763,0.01666666666666985,0.7666665270273761,0.016666666666670552,0.01666666666666766,1,22,2017
23/1/2017,Park City,UT,Sundance Film Festival,0.0166666666666699,0.016666666666668523,0.01666666666666847,0.016666666666670348,0.01666666666666851,0.01666666666667033,0.016666676665849388,0.01666666666667251,0.016666666666667877,0.7666666566674493,0.016666666666667756,0.016666666666669824,0.016666666666669244,0.016666666666670518,0.016666666666667662,1,23,2017
23/1/2017,San Francisco,CA,Winter Fancy Food Show,0.016666666666669924,0.016666806305925444,0.016666666666668488,0.016666666666670382,0.016666666666668526,0.016666666666670365,0.016666666666667464,0.016666666666672564,0.01666666666666788,0.016666666666667093,0.016666666666667763,0.01666666666666985,0.7666665270273761,0.016666666666670552,0.01666666666666766,1,23,2017
24/1/2017,Park City,UT,Sundance Film Festival,0.0166666666666699,0.016666666666668523,0.01666666666666847,0.016666666666670348,0.01666666666666851,0.01666666666667033,0.016666676665849388,0.01666666666667251,0.016666666666667877,0.7666666566674493,0.016666666666667756,0.016666666666669824,0.016666666666669244,0.016666666666670518,0.016666666666667662,1,24,2017
24/1/2017,San Francisco,CA,Winter Fancy Food Show,0.016666666666669924,0.016666806305925444,0.016666666666668488,0.016666666666670382,0.016666666666668526,0.016666666666670365,0.016666666666667464,0.016666666666672564,0.01666666666666788,0.016666666666667093,0.016666666666667763,0.01666666666666985,0.7666665270273761,0.016666666666670552,0.01666666666666766,1,24,2017
25/1/2017,Park City,UT,Sundance Film Festival,0.0166666666666699,0.016666666666668523,0.01666666666666847,0.016666666666670348,0.01666666666666851,0.01666666666667033,0.016666676665849388,0.01666666666667251,0.016666666666667877,0.7666666566674493,0.016666666666667756,0.016666666666669824,0.016666666666669244,0.016666666666670518,0.016666666666667662,1,25,2017
26/1/2017,Park City,UT,Sundance Film Festival,0.0166666666666699,0.016666666666668523,0.01666666666666847,0.016666666666670348,0.01666666666666851,0.01666666666667033,0.016666676665849388,0.01666666666667251,0.016666666666667877,0.7666666566674493,0.016666666666667756,0.016666666666669824,0.016666666666669244,0.016666666666670518,0.016666666666667662,1,26,2017
27/1/2017,Park City,UT,Sundance Film Festival,0.0166666666666699,0.016666666666668523,0.01666666666666847,0.016666666666670348,0.01666666666666851,0.01666666666667033,0.016666676665849388,0.01666666666667251,0.016666666666667877,0.7666666566674493,0.016666666666667756,0.016666666666669824,0.016666666666669244,0.016666666666670518,0.016666666666667662,1,27,2017
27/1/2017,Ann Arbor,MI,Ann Arbor Folk Festival,0.01333333333334661,0.013333333333340958,0.013333333333340767,0.013333333333348518,0.41333334428490337,0.013333333333348425,0.013333346340454001,0.013333333333357412,0.013333333333338304,0.4133331840615914,0.013333333333337818,0.013333333333346332,0.01333333333334395,0.01333333333334921,0.013333458646252742,1,27,2017
28/1/2017,Park City,UT,Sundance Film Festival,0.0166666666666699,0.016666666666668523,0.01666666666666847,0.016666666666670348,0.01666666666666851,0.01666666666667033,0.016666676665849388,0.01666666666667251,0.016666666666667877,0.7666666566674493,0.016666666666667756,0.016666666666669824,0.016666666666669244,0.016666666666670518,0.016666666666667662,1,28,2017
28/1/2017,Ann Arbor,MI,Ann Arbor Folk Festival,0.01333333333334661,0.013333333333340958,0.013333333333340767,0.013333333333348518,0.41333334428490337,0.013333333333348425,0.013333346340454001,0.013333333333357412,0.013333333333338304,0.4133331840615914,0.013333333333337818,0.013333333333346332,0.01333333333334395,0.01333333333334921,0.013333458646252742,1,28,2017
28/1/2017,Los Angeles,CA,Producers Guild Awards,0.49413167065068486,0.016666666666668568,0.016666666666668516,0.01666666666667045,0.016666666666668554,0.01666666666667043,0.01666666666666741,0.016666666666672672,0.289201662682616,0.0166666666666671,0.016666666666667784,0.01666666666666991,0.016666666666669314,0.01666666666667062,0.016666666666667676,1,28,2017
29/1/2017,Park City,UT,Sundance Film Festival,0.0166666666666699,0.016666666666668523,0.01666666666666847,0.016666666666670348,0.01666666666666851,0.01666666666667033,0.016666676665849388,0.01666666666667251,0.016666666666667877,0.7666666566674493,0.016666666666667756,0.016666666666669824,0.016666666666669244,0.016666666666670518,0.016666666666667662,1,29,2017
29/1/2017,Orlando,FL,NFL Pro Bowl,0.02222223691885455,0.022222222222229415,0.6888888741921362,0.022222222222236576,0.02222222222222938,0.022222222222236503,0.022222222222225044,0.022222222222245014,0.022222222222226903,0.022222222222223857,0.022222222222226466,0.022222222222234515,0.02222222222223226,0.02222222222223724,0.02222222222222604,1,29,2017
29/1/2017,Los Angeles,CA,NHL All Star Game,0.7666666666666252,0.016666666666669005,0.016666666666668946,0.016666666666671326,0.016666666666668994,0.0166666666666713,0.016666666666667596,0.01666666666667406,0.01666666666666819,0.0166666666666672,0.016666666666668044,0.01666666666667066,0.016666666666669924,0.01666666666667154,0.01666666666666791,1,29,2017
29/1/2017,Los Angeles,CA,Screen Actors Guild Awards,0.494094462620867,0.016666666666674084,0.0166666666666739,0.016666666666681436,0.01666666666667405,0.016666666666681366,0.016666666666669577,0.016666666666690113,0.2892387972874732,0.01666666666666837,0.016666666666671028,0.016666666666679326,0.016666666666677005,0.016666666666682123,0.0166667400915375,1,29,2017
31/1/2017,Memphis,TN,International Blues Challenge,0.016666666666672655,0.016666685008920275,0.016666755852477587,0.016666666666673505,0.016666666666670084,0.01666666666667347,0.016666666666668013,0.01666666666667753,0.01666666666666891,0.016666688417996043,0.016666666666668686,0.016666666666672544,0.016666666666671454,0.01666666666667382,0.7666665373872154,1,31,2017
31/1/2017,Los Angeles,CA,Pollstar Live!,0.02222222222223394,0.6888888341880508,0.022222222222228773,0.02222222222223562,0.02222222222222891,0.022222222222235546,0.02222222222222485,0.022222222222243487,0.02222222222222659,0.022222222222223753,0.022222222222226164,0.0222222222222337,0.022222222222231587,0.022222222222236236,0.022222276922940355,1,31,2017
1/2/17,Memphis,TN,International Blues Challenge,0.016666666666672655,0.016666685008920275,0.016666755852477587,0.016666666666673505,0.016666666666670084,0.01666666666667347,0.016666666666668013,0.01666666666667753,0.01666666666666891,0.016666688417996043,0.016666666666668686,0.016666666666672544,0.016666666666671454,0.01666666666667382,0.7666665373872154,2,1,17
1/2/17,Los Angeles,CA,Pollstar Live!,0.02222222222223394,0.6888888341880508,0.022222222222228773,0.02222222222223562,0.02222222222222891,0.022222222222235546,0.02222222222222485,0.022222222222243487,0.02222222222222659,0.022222222222223753,0.022222222222226164,0.0222222222222337,0.022222222222231587,0.022222222222236236,0.022222276922940355,2,1,17
1/2/17,New York,NY,The Ellies National Magazine Awards Gal,0.022222222222225627,0.022222222222224097,0.022222222222224055,0.02222222222222596,0.022222222222224086,0.022222222222225935,0.02222222222222296,0.022222222222228152,0.3819502026571149,0.022222222222222646,0.022222222222223323,0.022222222222225436,0.02222222222222484,0.329160884578473,0.02222224609771517,2,1,17
2/2/17,Memphis,TN,International Blues Challenge,0.016666666666672655,0.016666685008920275,0.016666755852477587,0.016666666666673505,0.016666666666670084,0.01666666666667347,0.016666666666668013,0.01666666666667753,0.01666666666666891,0.016666688417996043,0.016666666666668686,0.016666666666672544,0.016666666666671454,0.01666666666667382,0.7666665373872154,2,2,17
2/2/17,Los Angeles,CA,Pollstar Live!,0.02222222222223394,0.6888888341880508,0.022222222222228773,0.02222222222223562,0.02222222222222891,0.022222222222235546,0.02222222222222485,0.022222222222243487,0.02222222222222659,0.022222222222223753,0.022222222222226164,0.0222222222222337,0.022222222222231587,0.022222222222236236,0.022222276922940355,2,2,17
3/2/17,Memphis,TN,International Blues Challenge,0.016666666666672655,0.016666685008920275,0.016666755852477587,0.016666666666673505,0.016666666666670084,0.01666666666667347,0.016666666666668013,0.01666666666667753,0.01666666666666891,0.016666688417996043,0.016666666666668686,0.016666666666672544,0.016666666666671454,0.01666666666667382,0.7666665373872154,2,3,17
4/2/17,Memphis,TN,International Blues Challenge,0.016666666666672655,0.016666685008920275,0.016666755852477587,0.016666666666673505,0.016666666666670084,0.01666666666667347,0.016666666666668013,0.01666666666667753,0.01666666666666891,0.016666688417996043,0.016666666666668686,0.016666666666672544,0.016666666666671454,0.01666666666667382,0.7666665373872154,2,4,17
4/2/17,Chicago,IL,Chicago Voice Gala,0.022222222222235664,0.35555556746548356,0.022222222222229734,0.022222222222237596,0.3555554370393959,0.022222222222237513,0.022222222222225252,0.022222222222246686,0.022222249429971648,0.022222222222223968,0.022222263248097174,0.02222222222223553,0.022222222222232968,0.022222222222238304,0.022222260594708512,2,4,17
4/2/17,Los Angeles,CA,Directors Guild Awards,0.016666754962817085,0.01666666666667286,0.016666666666672693,0.016666666666678976,0.01666666666667281,0.0166666666666789,0.016666666666669095,0.016666666666686182,0.7666665783704109,0.016666666666668082,0.016666666666670302,0.016666666666677214,0.016666666666675278,0.016666666666679535,0.01666666666666996,2,4,17
4/2/17,Houston,TX,NFL Honors,0.022222245000600917,0.022222222222233436,0.3555555466093222,0.022222222222244604,0.02222222222223339,0.022222222222244476,0.022222222222226747,0.022222222222257778,0.35555550975270916,0.02222222222222477,0.02222225419274931,0.022222222222241385,0.02222222222223787,0.022222222222245642,0.022222222222228173,2,4,17
5/2/17,Houston,TX,NFL Super Bowl,0.02222223691885455,0.022222222222229415,0.6888888741921362,0.022222222222236576,0.02222222222222938,0.022222222222236503,0.022222222222225044,0.022222222222245014,0.022222222222226903,0.022222222222223857,0.022222222222226466,0.022222222222234515,0.02222222222223226,0.02222222222223724,0.02222222222222604,2,5,17
8/2/17,Detroit,MI,Sphinx Competition,0.02222222222222421,0.02222222222222336,0.022222222222223333,0.0222222222222245,0.02222222222222336,0.022222222222224492,0.022222222222222667,0.6888888888888703,0.022222222222222962,0.02222222222222248,0.022222222222222893,0.02222222222222417,0.022222222222223812,0.0222222222222246,0.022222222222222827,2,8,17
9/2/17,Detroit,MI,Sphinx Competition,0.02222222222222421,0.02222222222222336,0.022222222222223333,0.0222222222222245,0.02222222222222336,0.022222222222224492,0.022222222222222667,0.6888888888888703,0.022222222222222962,0.02222222222222248,0.022222222222222893,0.02222222222222417,0.022222222222223812,0.0222222222222246,0.022222222222222827,2,9,17
